LAGUNA GALLO;340429098;340429098;-25,267775;-58,742795;PILAGAS;FORMOSA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>340429098</Literal></PropertyIsEqualTo></Filter>;Junta Vecinal;;;;261;;261;0;0;0;50;59;57;11;59;0;10;10;7;5
POZO HONDO;860910105;860910105;-27,164622;-64,483386;JIMENEZ;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>860910105</Literal></PropertyIsEqualTo></Filter>;Municipio de Tercera;;;;3249;;3249;735;0;0;752;788;698;103;636;152;167;15;151;41
GENERAL FOTHERINGHAM;141613141;141613141;-32,32343;-63,870426;TERCERO ARRIBA;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141613141</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;313;;313;89;0;0;72;90;86;0;89;1;4;3;7;3
CAROLINA;740216035;740216035;-32,812857;-66,093233;CORONEL PRINGLES;SAN LUIS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>740216035</Literal></PropertyIsEqualTo></Filter>;Comisionado Municipal;;;;251;;251;77;14;0;74;79;74;0;78;1;7;6;11;3
SALADERO MARIANO CABAL;820352560;820352560;-30,922985;-60,048115;GARAY;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820352560</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;857;;857;162;0;0;217;229;213;88;223;6;42;36;48;30
PASO DEL SAPO;260568070;260568070;-42,737111;-69,611002;LANGUIÑEO;CHUBUT;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>260568070</Literal></PropertyIsEqualTo></Filter>;Comuna Rural;;;;472;;472;157;83;1;85;157;156;30;154;3;5;2;9;2
VILLA LARCA;740286105;740286105;-32,617543;-64,980909;CHACABUCO;SAN LUIS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>740286105</Literal></PropertyIsEqualTo></Filter>;Comisionado Municipal;;;;957;;957;322;2;3;320;325;310;54;320;5;20;15;28;8
CUSHAMEN;260148014;260148014;-42,176661;-70,662619;CUSHAMEN;CHUBUT;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>260148014</Literal></PropertyIsEqualTo></Filter>;Comuna Rural;;;;740;;740;227;1;0;173;227;198;54;226;1;20;19;58;18
INGENIERO HUERGO;620420168;620420168;-39,071176;-67,232888;GENERAL ROCA;RÍO NEGRO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>620420168</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;7513;;7513;1977;536;1616;2054;2162;2026;536;2099;63;151;88;332;147
ALVEAR;820843372;820843372;-33,061458;-60,615977;ROSARIO;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820843372</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;4451;;4451;718;9;314;441;1342;1310;248;1248;94;157;63;113;54
LOS NOGALES;901058616;901058616;-26,718017;-65,224911;TAFI VIEJO;TUCUMÁN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>901058616</Literal></PropertyIsEqualTo></Filter>;Comuna Rural;;;;5425;;5425;879;35;226;1270;1323;1245;544;1255;68;174;106;251;108
WINIFREDA;420350413;420350413;-36,227274;-64,234877;CONHELO;LA PAMPA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>420350413</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;2776;;2776;605;8;773;968;1029;1018;135;1026;3;18;15;30;9
COMODORO RIVADAVIA;260210049;260210049;-45,831828;-67,49171;ESCALANTE;CHUBUT;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>260210049</Literal></PropertyIsEqualTo></Filter>;Municipio de Primera;;;;177038;;177038;53508;47780;48734;11410;53792;52428;8800;49798;3994;6378;2384;5193;2245
PARERA;421260273;421260273;-35,146293;-64,500649;RANCUL;LA PAMPA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>421260273</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;2444;;2444;663;0;679;181;794;788;156;762;32;40;8;29;12
GENERAL PUEYRREDON;063570357;063570357;-38,012091;-57,606495;GENERAL PUEYRREDON;BUENOS AIRES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>063570357</Literal></PropertyIsEqualTo></Filter>;Municipio/Partido;;;;618989;;618989;194235;172296;169920;124814;209794;208284;29022;201039;8755;13069;4314;9795;4747
SAN SALVADOR DE JUJUY;380210035;380210035;-24,195358;-65,302451;DOCTOR MANUEL BELGRANO;JUJUY;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>380210035</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;260438;;260438;69119;51245;38746;51732;69730;67568;12979;61843;7887;10612;2725;7671;3232
POMAN;100840189;100840189;-28,39278;-66,222082;POMAN;CATAMARCA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>100840189</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;4032;;4032;999;0;0;130;1089;1035;119;1052;37;63;26;106;45
PORTEÑA;141401316;141401316;-31,013921;-62,063329;SAN JUSTO;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141401316</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;5439;;5439;1720;12;1;1759;1796;1787;144;1747;49;52;3;50;33
DELFIN GALLO;900148084;900148084;-26,854167;-65,09152;CRUZ ALTA;TUCUMÁN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>900148084</Literal></PropertyIsEqualTo></Filter>;Comuna Rural;;;;9196;;9196;1362;38;3;2081;2139;1929;577;1932;207;259;52;398;148
EL COLORADO;340560224;340560224;-26,311735;-59,368443;PIRANE;FORMOSA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>340560224</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;14228;;14228;3981;512;0;2472;4002;3741;814;3911;91;264;173;671;343
EL CHARCO;860916161;860916161;-27,225768;-64,700303;JIMENEZ;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>860916161</Literal></PropertyIsEqualTo></Filter>;Comision Municipal;;;;273;;273;62;0;1;63;67;58;0;66;1;1;0;14;6
VILLA ANGELA;220980322;220980322;-27,578859;-60,714112;MAYOR LUIS J FONTANA;CHACO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>220980322</Literal></PropertyIsEqualTo></Filter>;Municipio de Primera;;;;44967;;44967;11534;4216;0;12130;12653;11482;2857;11763;890;1334;444;2349;822
MONTE CRISTO;141050917;141050917;-31,343854;-63,945774;RIO PRIMERO;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141050917</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;10332;;10332;2627;74;1515;2865;2910;2813;534;2788;122;290;168;279;177
VILLA SARALEGUI;820913673;820913673;-30,542703;-60,74771;SAN CRISTOBAL;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820913673</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;941;;941;102;0;0;210;230;221;0;225;5;23;18;37;22
VILLAGUAY;301130490;301130490;-31,865441;-59,029063;VILLAGUAY;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>301130490</Literal></PropertyIsEqualTo></Filter>;Municipio de Primera;;;;34637;;34637;10068;8879;2196;9334;10475;10304;1644;9955;520;690;170;748;424
AREA SIN GOBIERNO;860630000;860630000;-28,599575043;-64,665016174;CHOYA;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>860630000</Literal></PropertyIsEqualTo></Filter>;;;;;;;;;;;;;;;;;;;;
VERA Y PINTADO;821123967;821123967;-30,143643;-60,337353;SAN JUSTO;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>821123967</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;1168;;1168;316;223;0;333;374;371;119;370;4;8;4;26;14
CAPITAN GENERAL BERNARDO O HIGGINS;140630497;140630497;-33,247203;-62,269738;MARCOS JUAREZ;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140630497</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;497;;497;47;0;0;135;145;141;0;63;82;82;0;15;14
SAN MARTIN I;340359091;340359091;-24,531905;-59,902051;PATIÑO;FORMOSA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>340359091</Literal></PropertyIsEqualTo></Filter>;Junta Vecinal;;;;66;;66;0;0;0;19;20;17;16;20;0;10;10;6;3
GOBERNADOR COSTA;260980147;260980147;-44,052983;-70,59792;TEHUELCHES;CHUBUT;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>260980147</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;2374;;2374;718;7;674;695;812;785;256;783;29;47;18;71;28
LUIS PALACIOS;821194002;821194002;-32,78487;-60,907638;SAN LORENZO;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>821194002</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;1035;;1035;2;1;1;318;325;324;86;321;4;6;2;17;14
SAN VICENTE;141262875;141262875;-31,854985;-65,43045;SAN ALBERTO;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141262875</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;1783;;1783;289;5;0;446;475;373;77;375;100;159;59;157;59
CONCEPCION DE LA SIERRA;540350126;540350126;-27,981316;-55,520934;CONCEPCION;MISIONES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>540350126</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;7988;;7988;1621;0;0;1409;2163;2018;578;2133;30;343;313;342;105
EL ALTO;100560147;100560147;-28,302748;-65,369377;EL ALTO;CATAMARCA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>100560147</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;2569;;2569;502;0;0;754;778;691;133;763;15;71;56;128;22
SANTO TOME;820630154;820630154;-31,664842;-60,76264;LA CAPITAL;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820630154</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;66133;;66133;16179;10852;9446;13692;19834;19619;2439;18888;946;1256;310;1050;646
RIVADAVIA BANDA NORTE;661330329;661330329;-23,483643;-62,891311;RIVADAVIA;SALTA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>661330329</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;10323;;10323;1452;0;0;2464;2560;2014;1024;2413;147;845;698;951;524
PUEBLO MARINI;820212322;820212322;-31,040975;-61,889883;CASTELLANOS;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820212322</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;217;;217;0;0;0;46;57;53;0;55;2;2;0;5;0
POCITO;700700070;700700070;-31,657013;-68,573609;POCITO;SAN JUAN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>700700070</Literal></PropertyIsEqualTo></Filter>;Municipio de Primera;;;;53162;;53162;11007;878;4064;8682;13154;12476;4382;12081;1073;3047;1974;1902;988
LUGONES;860286049;860286049;-28,334645;-63,343602;AVELLANEDA;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>860286049</Literal></PropertyIsEqualTo></Filter>;Comision Municipal;;;;1222;;1222;278;0;0;294;304;294;48;238;66;103;37;59;43
TACAÑITAS;860776455;860776455;-28,6254;-62,605005;GENERAL TABOADA;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>860776455</Literal></PropertyIsEqualTo></Filter>;Comision Municipal;;;;1060;;1060;10;0;0;193;224;221;43;205;19;75;56;49;32
AREA SIN GOBIERNO;300560000;300560000;-33,154505087;-58,988901125;GUALEGUAYCHU;ENTRE RÍOS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>300560000</Literal></PropertyIsEqualTo></Filter>;;;;;;;;;;;;;;;;;;;;
VILLA CURA BROCHERO;141261113;141261113;-31,706369;-65,019111;SAN ALBERTO;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>141261113</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;6351;;6351;1737;15;0;1583;1758;1733;232;1683;75;101;26;151;102
VILLA SALAVINA;861686266;861686266;-28,804933;-63,428695;SALAVINA;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>861686266</Literal></PropertyIsEqualTo></Filter>;Comision Municipal;;;;829;;829;152;0;0;188;195;174;54;191;4;30;26;49;28
TOBA;821334205;821334205;-29,267588;-60,172656;VERA;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>821334205</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;1020;;1020;122;4;0;151;259;212;115;248;11;76;65;99;48
CHANCANI;140772406;140772406;-31,417282;-65,445342;POCHO;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140772406</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;463;;463;129;0;0;125;134;113;0;121;13;40;27;26;6
PRESIDENCIA DE LA PLAZA;221190357;221190357;-27,002971;-59,8476;PRESIDENCIA DE LA PLAZA;CHACO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>221190357</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;12499;;12499;2781;1002;0;3116;3416;3141;1112;3184;232;501;269;702;305
VILLA FIGUEROA;860706441;860706441;-27,722022;-63,507702;FIGUEROA;SANTIAGO DEL ESTERO;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>860706441</Literal></PropertyIsEqualTo></Filter>;Comision Municipal;;;;72;;72;0;0;0;15;18;7;0;18;0;7;7;12;5
RIO MAYO;260840133;260840133;-45,696454;-70,25598;RIO SENGUER;CHUBUT;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>260840133</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;2791;;2791;835;113;777;820;839;817;218;812;27;35;8;47;18
AREA SIN GOBIERNO;740560000;740560000;-33,368777964;-66,40741813;JUAN MARTÍN DE PUEYRREDÓN;SAN LUIS;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>740560000</Literal></PropertyIsEqualTo></Filter>;;;;;;;;;;;;;;;;;;;;
LAGO POSADAS;780495042;780495042;-47,566781;-71,743476;RÍO CHICO;SANTA CRUZ;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>780495042</Literal></PropertyIsEqualTo></Filter>;Comision de Fomento;;;;266;;266;84;34;69;83;88;87;47;88;0;1;1;6;4
LIMAY MAHUIDA;420915084;420915084;-37,159712;-66,67454;LIMAY MAHUIDA;LA PAMPA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;goblocalsur;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>420915084</Literal></PropertyIsEqualTo></Filter>;Comision de Fomento;;;;235;;235;34;0;0;96;99;89;51;99;0;7;7;14;0
CHAMICAL;460350035;460350035;-30,377295;-66,324037;CHAMICAL;LA RIOJA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>460350035</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;14160;;14160;3884;401;747;3924;4058;3890;515;3911;147;362;215;543;217
PILAR;066380638;066380638;-34,466332;-58,92272;PILAR;BUENOS AIRES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>066380638</Literal></PropertyIsEqualTo></Filter>;Municipio/Partido;;;;299077;;299077;22477;14393;27775;54253;82671;80692;12905;75816;6855;11865;5010;10776;4946
EL BORDO;660490112;660490112;-24,661074;-65,10543;GENERAL GUEMES;SALTA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>660490112</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;6677;;6677;1476;18;505;1531;1606;1492;554;1470;136;249;113;340;164
SAN MARTIN DE LAS ESCOBAS;821264128;821264128;-31,859674;-61,570216;SAN MARTIN;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>821264128</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;2683;;2683;486;3;1;853;878;873;149;854;24;26;2;24;16
VILLA ELOISA;820562945;820562945;-32,964324;-61,547833;IRIONDO;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820562945</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;3144;;3144;1027;584;781;1008;1129;1118;169;1098;31;39;8;36;15
FUNES;820840189;820840189;-32,922783;-60,81218;ROSARIO;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820840189</Literal></PropertyIsEqualTo></Filter>;Municipio de Segunda;;;;23520;;23520;3351;84;4784;5989;7382;7329;625;7020;362;418;56;232;115
ALVEAR;180560098;180560098;-29,098599;-56,552163;GENERAL ALVEAR;CORRIENTES;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>180560098</Literal></PropertyIsEqualTo></Filter>;Municipio;;;;7666;;7666;2027;407;0;2031;2298;2220;745;2200;98;270;172;283;93
LAS PALMAS;140772413;140772413;-31,380008;-65,289976;POCHO;CÓRDOBA;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>140772413</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;123;;123;23;0;0;38;39;38;0;39;0;1;1;1;0
YERBA BUENA;900918560;900918560;-27,23765;-65,41795;SIMOCA;TUCUMÁN;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_norte;<Filter><PropertyIsEqualTo><PropertyName>codigo_de_</PropertyName><Literal>900918560</Literal></PropertyIsEqualTo></Filter>;Comuna Rural;;;;2481;;2481;24;1;1;621;646;582;131;639;7;37;30;132;60
SAN FRANCISCO DE SANTA FE;820422721;820422721;-33,59054;-62,124469;GENERAL LOPEZ;SANTA FE;https://gis.obraspublicas.gob.ar/layers/public_wxs/;ejidos_gob_locales_centro;<Filter><PropertyIsEqualTo><PropertyName>cod_gl</PropertyName><Literal>820422721</Literal></PropertyIsEqualTo></Filter>;Comuna;;;;416;;416;3;0;0;141;150;138;0;139;11;23;12;16;4
